Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-12-13,XRPUSD,0.364,0.495,0.333,0.4616,168181905.85,73022379.95
2017-12-12,XRPUSD,0.243,0.45,0.24,0.364,161742592.85,52365861.92
2017-12-11,XRPUSD,0.225,0.246,0.2225,0.243,32658061.32,7782884.31
2017-12-10,XRPUSD,0.2331,0.2375,0.22,0.225,24936680.52,5686945.84
2017-12-09,XRPUSD,0.2337,0.245,0.2275,0.2331,34887067.9,8296393.35
2017-12-08,XRPUSD,0.2031,0.249,0.1978,0.2337,64016091.37,14652210.1
2017-12-07,XRPUSD,0.218,0.2233,0.201,0.2031,38935993.8,8249628.1
2017-12-06,XRPUSD,0.2346,0.2375,0.2112,0.218,43476349.1,9840516.65
2017-12-05,XRPUSD,0.2463,0.2475,0.2321,0.2346,18471416.96,4421103.39
2017-12-04,XRPUSD,0.246,0.2501,0.237,0.2463,16560557.68,4036934.3
2017-12-03,XRPUSD,0.2445,0.2577,0.235,0.246,24198247.47,6011200.12
2017-12-02,XRPUSD,0.2472,0.25,0.237,0.2445,13667491.54,3347083.47
2017-12-01,XRPUSD,0.235,0.252,0.224,0.2472,42194981.58,10173254.82
2017-11-30,XRPUSD,0.238,0.247,0.2216,0.235,35693092.9,8332120.34
2017-11-29,XRPUSD,0.2795,0.2795,0.2195,0.238,56247949.96,14473433.63
2017-11-28,XRPUSD,0.2463,0.281,0.2463,0.2795,54912067.37,14419742.45
2017-11-27,XRPUSD,0.2451,0.2489,0.238,0.2463,18934194.95,4641329.05
2017-11-26,XRPUSD,0.248,0.2496,0.241,0.2451,13135835.53,3206082.27
2017-11-25,XRPUSD,0.24,0.252,0.2385,0.248,16310519.42,4021518.95
2017-11-24,XRPUSD,0.2395,0.2442,0.2308,0.24,15834397.56,3771106.02
2017-11-23,XRPUSD,0.2392,0.25,0.2357,0.2395,21349294.84,5213366.22
2017-11-22,XRPUSD,0.2325,0.242,0.2307,0.2392,17698903.29,4201106.95
2017-11-21,XRPUSD,0.2406,0.2428,0.2285,0.2325,20117855.16,4726620.56
2017-11-20,XRPUSD,0.2304,0.245,0.2303,0.2406,17601703.62,4213455.93
2017-11-19,XRPUSD,0.2278,0.2365,0.22,0.2304,10674866.13,2453497.8
2017-11-18,XRPUSD,0.2238,0.2294,0.2182,0.2278,8354357.13,1871112.56
2017-11-17,XRPUSD,0.2271,0.24,0.2172,0.2238,15956102.36,3610794.15
2017-11-16,XRPUSD,0.2095,0.275,0.206,0.2271,69306211.28,16672581.08
2017-11-15,XRPUSD,0.2059,0.2119,0.2041,0.2095,10046200.3,2089015.13
2017-11-14,XRPUSD,0.2018,0.211,0.2015,0.2059,9650307.03,1983017.26
2017-11-13,XRPUSD,0.1931,0.2025,0.1916,0.2018,8831316.59,1756525.5
2017-11-12,XRPUSD,0.2087,0.2109,0.1891,0.1931,33335743.11,6538622.99
2017-11-11,XRPUSD,0.2051,0.2172,0.2036,0.2087,10144904.05,2134863.15
2017-11-10,XRPUSD,0.2174,0.2198,0.2005,0.2051,15590980.16,3250545.09
2017-11-09,XRPUSD,0.218,0.2225,0.212,0.2174,15788744.52,3450465.63
2017-11-08,XRPUSD,0.2066,0.225,0.2023,0.218,24011889.83,5116560.76
2017-11-07,XRPUSD,0.2012,0.2082,0.1998,0.2066,5777497.3,1169943.16
2017-11-06,XRPUSD,0.1995,0.207,0.1977,0.2012,6927075.12,1404430.65
2017-11-05,XRPUSD,0.2021,0.2037,0.1984,0.1995,3547306.68,712246.8
2017-11-04,XRPUSD,0.207,0.2075,0.2002,0.2021,4675502.59,950644.11
2017-11-03,XRPUSD,0.2006,0.2232,0.1961,0.207,26855563.21,5601001.14
2017-11-02,XRPUSD,0.191,0.2068,0.1778,0.2006,24891266.99,4727831.99
2017-11-01,XRPUSD,0.1973,0.2006,0.1898,0.191,7429520.42,1443110.54
2017-10-31,XRPUSD,0.2029,0.2038,0.1971,0.1973,5957642.9,1194976.31
2017-10-30,XRPUSD,0.2016,0.2049,0.2,0.2029,4791816.1,969851.2
2017-10-29,XRPUSD,0.1986,0.207,0.1971,0.2016,4640493.67,936964.17
2017-10-28,XRPUSD,0.2003,0.2014,0.197,0.1986,1731386.55,345124.26
2017-10-27,XRPUSD,0.2021,0.2037,0.1969,0.2003,3361424.13,674082.06
2017-10-26,XRPUSD,0.2024,0.2054,0.2,0.2021,5357720.61,1087488.03
2017-10-25,XRPUSD,0.2052,0.2052,0.197,0.2024,5823190.46,1168115.64
2017-10-24,XRPUSD,0.1912,0.2176,0.1821,0.2052,27424533.51,5589582.72
2017-10-23,XRPUSD,0.2014,0.2014,0.184,0.1912,18413663.45,3525108.3
2017-10-22,XRPUSD,0.2092,0.2115,0.1956,0.2014,9341736.51,1892556.44
2017-10-21,XRPUSD,0.2081,0.211,0.195,0.2092,15066643.29,3041928.1
2017-10-20,XRPUSD,0.2144,0.224,0.205,0.2081,11796937.89,2511282.17
2017-10-19,XRPUSD,0.217,0.235,0.205,0.2144,19903670.5,4286166.33
2017-10-18,XRPUSD,0.2298,0.2352,0.2016,0.217,36140304.99,7918488.27
2017-10-17,XRPUSD,0.259,0.267,0.2116,0.2298,40841703.84,9811083.29
2017-10-16,XRPUSD,0.2646,0.297,0.2517,0.259,41153391.57,11291106.32
2017-10-15,XRPUSD,0.2541,0.2681,0.248,0.2646,11910599.26,3100584.85
2017-10-14,XRPUSD,0.261,0.269,0.253,0.2541,13040352.85,3390963.36
2017-10-13,XRPUSD,0.2472,0.2637,0.2289,0.261,27850217.19,6844097.85
2017-10-12,XRPUSD,0.263,0.266,0.245,0.2472,16629710.38,4244407.86
2017-10-11,XRPUSD,0.2578,0.265,0.255,0.263,5979266.53,1555903.75
2017-10-10,XRPUSD,0.2501,0.2672,0.2389,0.2578,13896929.8,3523127.93
2017-10-09,XRPUSD,0.2786,0.2796,0.232,0.2501,33960797.2,8690276.73
2017-10-08,XRPUSD,0.2398,0.28,0.2383,0.2786,25956039.87,6710196.66
2017-10-07,XRPUSD,0.2329,0.2404,0.2312,0.2398,6284317.64,1482538.49
2017-10-06,XRPUSD,0.2377,0.2442,0.231,0.2329,13914561.38,3313611.4
2017-10-05,XRPUSD,0.212,0.2447,0.212,0.2377,26436289.32,6070166.4
2017-10-04,XRPUSD,0.2037,0.217,0.201,0.212,13301297.98,2775182.28
2017-10-03,XRPUSD,0.2025,0.2059,0.1978,0.2037,6551533.61,1316651.73
2017-10-02,XRPUSD,0.2074,0.2087,0.1994,0.2025,7467789.63,1523355.41
2017-10-01,XRPUSD,0.1991,0.2074,0.195,0.2074,4944388.46,983497.33
2017-09-30,XRPUSD,0.1969,0.205,0.195,0.1991,9201854.34,1848361.93
2017-09-29,XRPUSD,0.2025,0.2025,0.188,0.1969,12660297.13,2462456.12
2017-09-28,XRPUSD,0.2093,0.21,0.192,0.2025,12172575.05,2457767.72
2017-09-27,XRPUSD,0.1891,0.22,0.1872,0.2093,18728456.9,3849554.9
2017-09-26,XRPUSD,0.184,0.2,0.1808,0.1891,12035761.29,2274150.03
2017-09-25,XRPUSD,0.176,0.1874,0.1749,0.184,11826032.28,2147106.05
2017-09-24,XRPUSD,0.1792,0.18,0.1732,0.176,3880614.69,682265.85
2017-09-23,XRPUSD,0.174,0.18,0.1701,0.1792,8983700.72,1588825.89
2017-09-22,XRPUSD,0.171,0.1772,0.1664,0.174,8149920.17,1398838.7
2017-09-21,XRPUSD,0.1819,0.1833,0.1707,0.171,12417431.23,2203586.35
2017-09-20,XRPUSD,0.1845,0.1892,0.181,0.1819,7425855.94,1372963.35
2017-09-19,XRPUSD,0.1925,0.1949,0.1833,0.1845,9535877.33,1782675.6
2017-09-18,XRPUSD,0.1808,0.1954,0.1808,0.1925,14686247.62,2784643.19
2017-09-17,XRPUSD,0.1833,0.1843,0.171,0.1808,9400053.71,1667229.59
2017-09-16,XRPUSD,0.184,0.1919,0.1728,0.1833,9921230.26,1810308.74
2017-09-15,XRPUSD,0.1711,0.1922,0.1481,0.184,46442887.9,8028549.95
2017-09-14,XRPUSD,0.1972,0.2001,0.166,0.1711,30565434.16,5517798.44
2017-09-13,XRPUSD,0.2093,0.21,0.1903,0.1972,17053685.0,3386285.65
2017-09-12,XRPUSD,0.215,0.2243,0.205,0.2093,13115721.94,2805599.68
2017-09-11,XRPUSD,0.2174,0.2216,0.2063,0.215,7717293.01,1664378.78
2017-09-10,XRPUSD,0.2125,0.2242,0.1983,0.2174,15090946.28,3159132.89
2017-09-09,XRPUSD,0.2125,0.2142,0.2074,0.2125,6392690.73,1351095.31
2017-09-08,XRPUSD,0.2252,0.2295,0.2025,0.2125,21283258.39,4550456.16
2017-09-07,XRPUSD,0.2306,0.232,0.2196,0.2252,9321089.81,2100753.7
2017-09-06,XRPUSD,0.2176,0.2324,0.2164,0.2306,14120341.83,3182585.39
2017-09-05,XRPUSD,0.2064,0.2204,0.1901,0.2176,16145557.56,3365878.28
2017-09-04,XRPUSD,0.23,0.23,0.1911,0.2064,25812307.32,5287014.79
2017-09-03,XRPUSD,0.2274,0.2375,0.217,0.23,24255688.27,5494488.1
2017-09-02,XRPUSD,0.2525,0.255,0.2207,0.2274,22217263.46,5184032.61
2017-09-01,XRPUSD,0.26,0.261,0.2425,0.2525,18911730.33,4795838.39
2017-08-31,XRPUSD,0.232,0.265,0.2268,0.26,22221804.69,5438747.4
2017-08-30,XRPUSD,0.2197,0.2332,0.2174,0.232,14052343.59,3152751.56
2017-08-29,XRPUSD,0.2254,0.226,0.2121,0.2197,15213574.42,3346964.62
2017-08-28,XRPUSD,0.2019,0.2488,0.1948,0.2254,43043276.75,9360197.34
2017-08-27,XRPUSD,0.2094,0.2108,0.193,0.2019,18130489.02,3639410.19
2017-08-26,XRPUSD,0.216,0.2304,0.2062,0.2094,11939966.53,2589524.79
2017-08-25,XRPUSD,0.2156,0.2309,0.2017,0.216,24189111.95,5227760.69
2017-08-24,XRPUSD,0.244,0.283,0.2112,0.2156,50871351.51,12469751.86
2017-08-23,XRPUSD,0.242,0.298,0.217,0.244,65253645.27,17451299.23
2017-08-22,XRPUSD,0.1948,0.2601,0.171,0.242,60452376.03,12925159.27
2017-08-21,XRPUSD,0.1574,0.2044,0.1513,0.1948,33861607.59,5901723.21
2017-08-20,XRPUSD,0.151,0.1597,0.1475,0.1574,5641314.22,869487.13
2017-08-19,XRPUSD,0.1573,0.1618,0.1462,0.151,12618271.77,1918826.34
2017-08-18,XRPUSD,0.1579,0.1711,0.152,0.1573,17437331.32,2782594.35
2017-08-17,XRPUSD,0.1598,0.1603,0.1536,0.1579,10005639.99,1579686.28
2017-08-16,XRPUSD,0.1578,0.1603,0.148,0.1598,12459969.32,1915286.4
2017-08-15,XRPUSD,0.1684,0.1684,0.153,0.1578,21936443.59,3503949.39
2017-08-14,XRPUSD,0.165,0.1801,0.1638,0.1684,10898030.72,1856010.04
2017-08-13,XRPUSD,0.1712,0.172,0.1576,0.165,19292607.82,3186422.55
2017-08-12,XRPUSD,0.1779,0.1822,0.1695,0.1712,9213216.01,1612614.65
2017-08-11,XRPUSD,0.18,0.1834,0.175,0.1779,7619415.02,1362356.39
2017-08-10,XRPUSD,0.1835,0.189,0.178,0.18,10295548.4,1880503.55
2017-08-09,XRPUSD,0.1962,0.1962,0.1794,0.1835,13450451.05,2501919.19
2017-08-08,XRPUSD,0.1778,0.199,0.177,0.1962,15828973.31,2968304.79
2017-08-07,XRPUSD,0.1797,0.1831,0.1765,0.1778,6666486.22,1196240.57
2017-08-06,XRPUSD,0.1848,0.1897,0.1779,0.1797,6140323.76,1130641.31
2017-08-05,XRPUSD,0.174,0.193,0.1719,0.1848,18110401.59,3337245.19
2017-08-04,XRPUSD,0.1746,0.1764,0.1705,0.174,4590406.07,796895.66
2017-08-03,XRPUSD,0.17,0.1768,0.1695,0.1746,5364880.52,931061.72
2017-08-02,XRPUSD,0.1778,0.1794,0.167,0.17,9227549.59,1611273.37
2017-08-01,XRPUSD,0.1644,0.187,0.1607,0.1778,24094086.57,4115764.12
2017-07-31,XRPUSD,0.1624,0.169,0.1581,0.1644,6902869.34,1126793.01
2017-07-30,XRPUSD,0.168,0.1693,0.159,0.1624,3270292.46,534269.16
2017-07-29,XRPUSD,0.1629,0.17,0.1546,0.168,8786223.23,1412210.06
2017-07-28,XRPUSD,0.1724,0.1748,0.1575,0.1629,9190036.22,1514115.46
2017-07-27,XRPUSD,0.172,0.176,0.1694,0.1724,5642136.92,977331.32
2017-07-26,XRPUSD,0.1747,0.1795,0.165,0.172,10466630.74,1794264.65
2017-07-25,XRPUSD,0.1918,0.1924,0.164,0.1747,18428728.63,3228496.72
2017-07-24,XRPUSD,0.1961,0.1988,0.1889,0.1918,6673069.96,1283776.93
2017-07-23,XRPUSD,0.1972,0.206,0.185,0.1961,12970710.09,2531848.0
2017-07-22,XRPUSD,0.1832,0.202,0.182,0.1972,8859275.92,1715185.11
