Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-01-09,LTCUSD,254.23,258.98,236,245.81,65909.86,16410250.38
2018-01-08,LTCUSD,271.12,273.57,230,254.23,99257.98,25338394.14
2018-01-07,LTCUSD,278.98,287.75,258,271.12,63424.94,17530954.2
2018-01-06,LTCUSD,245.14,306.8,241.72,278.98,106854.31,29887100.75
2018-01-05,LTCUSD,237.9,250,234.22,245.14,79645.22,19402042.01
2018-01-04,LTCUSD,244.03,245,225,237.9,104935.56,24585188.28
2018-01-03,LTCUSD,250.79,257,240.5,244.03,70972.06,17567573.62
2018-01-02,LTCUSD,223.57,260,223.57,250.79,83005.07,20494733.01
2018-01-01,LTCUSD,227.16,232.99,215.17,223.57,27976.08,6264180.39
2017-12-31,LTCUSD,211.17,235,208.19,227.16,38665.49,8594312.49
2017-12-30,LTCUSD,240,242.53,200,211.17,103142.87,22649604.08
2017-12-29,LTCUSD,249.95,258.8,236.43,240,58343.45,14349650.59
2017-12-28,LTCUSD,264.49,265.67,225,249.95,80194.94,19471882.64
2017-12-27,LTCUSD,279,284.84,251.1,264.49,60042.94,16184470.21
2017-12-26,LTCUSD,268.59,285.94,263.13,279,27098.19,7534929.74
2017-12-25,LTCUSD,274.97,284.5,262.18,268.59,26460.35,7242119.77
2017-12-24,LTCUSD,281.47,282.6,240,274.97,62454.59,16377202.79
2017-12-23,LTCUSD,264.98,309.8,252.48,281.47,80910.32,23216371.71
2017-12-22,LTCUSD,306,309.09,173.68,264.98,273757.27,66552855.81
2017-12-21,LTCUSD,305.84,327,284.99,306,100992.41,31005725.5
2017-12-20,LTCUSD,346,348.31,297.92,305.84,127001.28,40487389.37
2017-12-19,LTCUSD,357.12,375,321,346,143306.56,50084014.7
2017-12-18,LTCUSD,314.49,367.73,293.21,357.12,106382.7,34952378.32
2017-12-17,LTCUSD,294.79,329.84,294.79,314.49,61687.32,19443542.64
2017-12-16,LTCUSD,295.34,308.01,284.3,294.79,68686.59,20282503.81
2017-12-15,LTCUSD,274.65,317.9,245,295.34,151721.23,43475685.11
2017-12-14,LTCUSD,300.84,310,252.65,274.65,179282.16,50805367.63
2017-12-13,LTCUSD,307.39,343.03,278.88,300.84,226939.36,69256453.71
2017-12-12,LTCUSD,208.04,348.19,201,307.39,320151.39,90926972.44
2017-12-11,LTCUSD,142.85,223,140.8,208.04,217064.31,39937134.84
2017-12-10,LTCUSD,148.49,152,126.5,142.85,97798.68,13644076.3
2017-12-09,LTCUSD,121.11,158.5,116.44,148.49,238423.37,33616417.06
2017-12-08,LTCUSD,93.79,128.77,89.02,121.11,199130.92,22238306.07
2017-12-07,LTCUSD,96.34,97.75,88.5,93.79,109105.38,10212006.75
2017-12-06,LTCUSD,100.02,102.49,92,96.34,103740.39,10271438.59
2017-12-05,LTCUSD,103.5,104,99,100.02,40615.39,4115917.62
2017-12-04,LTCUSD,100.82,103.5,94.64,103.5,85208.4,8492751.57
2017-12-03,LTCUSD,99.27,106.81,94.23,100.82,94889.27,9576246.62
2017-12-02,LTCUSD,97.44,102.77,95.68,99.27,73772.64,7354422.07
2017-12-01,LTCUSD,85.97,99.7,80.85,97.44,103259.08,9439058.14
2017-11-30,LTCUSD,84.39,92.1,75.51,85.97,100901.77,8402249.57
2017-11-29,LTCUSD,93.59,103.01,78.19,84.39,184778.8,17382640.73
2017-11-28,LTCUSD,90.5,94.5,88.99,93.59,76352.99,7044309.29
2017-11-27,LTCUSD,85.43,91.99,85,90.5,72753.21,6477374.43
2017-11-26,LTCUSD,88.25,88.25,81.28,85.43,55836.32,4724403.44
2017-11-25,LTCUSD,77.53,89.01,77,88.25,72955.45,5984305.74
2017-11-24,LTCUSD,72.71,77.53,72.27,77.53,122287.69,9018772.59
2017-11-23,LTCUSD,72,76.64,69.82,72.71,64401.89,4756660.76
2017-11-22,LTCUSD,69.62,72.3,69.29,72,25052.15,1778892.47
2017-11-21,LTCUSD,71.7,72.77,67.61,69.62,49074.87,3429297.17
2017-11-20,LTCUSD,71.56,73.17,69.64,71.7,142167.52,10064378.13
2017-11-19,LTCUSD,69.33,73.18,68.4,71.56,38685.44,2723903.4
2017-11-18,LTCUSD,67.22,69.7,65.2,69.33,29945.27,2010878.66
2017-11-17,LTCUSD,70.25,71.3,64.51,67.22,144729.22,9779625.15
2017-11-16,LTCUSD,63.36,72.82,62.35,70.25,101661.73,6805615.34
2017-11-15,LTCUSD,61.99,65.39,61.99,63.36,39371.44,2505363.49
2017-11-14,LTCUSD,61.26,63.5,60.06,61.99,51845.5,3204947.1
2017-11-13,LTCUSD,58.7,62.27,58,61.03,55128.43,3330416.7
2017-11-12,LTCUSD,62.47,62.75,57.01,58.7,81546.24,4872845.21
2017-11-11,LTCUSD,59.08,64,58.51,62.47,62029.14,3800766.97
2017-11-10,LTCUSD,64.48,65.9,56.14,59.08,103986.96,6400797.39
2017-11-09,LTCUSD,62.39,67.12,61.2,64.48,121878.71,7731706.56
2017-11-08,LTCUSD,60.9,64.5,56,62.39,145804.42,8938364.2
