Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-01-20,BCHUSD,1738,2208,1728.77,2016.9,9041.3,18161558.96
2018-01-19,BCHUSD,1688.43,1831.48,1671.55,1738,2391.01,4193884.24
2018-01-18,BCHUSD,1734,1878.73,1659,1688.43,5475.21,9685406.3
2018-01-17,BCHUSD,1710.15,1870,1340.57,1734,13177.8,21458173.74
2018-01-16,BCHUSD,2378,2404.18,1512.02,1710.15,13398.54,26104583.05
2018-01-15,BCHUSD,2514.98,2549.2,2331.9,2378,2590.88,6300484.92
2018-01-14,BCHUSD,2654.43,2724.05,2410.5,2514.98,2430.07,6172843.45
2018-01-13,BCHUSD,2595.87,2853.27,2550.45,2654.43,3706.58,9989665.14
2018-01-12,BCHUSD,2437,2623.85,2353,2595.87,3250.3,8200938.35
2018-01-11,BCHUSD,2840,2960,2300,2437,9465.73,23935205.41
2018-01-10,BCHUSD,2354.25,2938,2270.8,2840,10696.02,28015154.73
2018-01-09,BCHUSD,2385.39,2489,2306.25,2354.25,3435.58,8201541.5
2018-01-08,BCHUSD,2523.82,2560.33,2150.14,2385.39,5948.55,14087032.28
2018-01-07,BCHUSD,2536.53,2755,2486.1,2523.82,5138.07,13509551.86
2018-01-06,BCHUSD,2390,2640.3,2320,2536.53,4995.96,12347557.02
2018-01-05,BCHUSD,2350,2525.23,2301.11,2390,4517.15,10785244.1
2018-01-04,BCHUSD,2559,2560,2298,2350,6383.35,15350343.64
2018-01-03,BCHUSD,2554.38,2777,2503,2559,5009.1,13029158.24
2018-01-02,BCHUSD,2302,2700,2299.55,2554.38,4169.94,10448504.89
2018-01-01,BCHUSD,2360,2408.58,2240,2302,2115.16,4949487.93
2017-12-31,BCHUSD,2202.62,2480,2140,2360,3120.89,7321241.04
2017-12-30,BCHUSD,2594,2628.14,2055,2202.62,7870.48,17929573.63
2017-12-29,BCHUSD,2467.88,2872.32,2287.33,2594,6093.93,15742406.8
2017-12-28,BCHUSD,2702,2725,2255,2467.88,5894.18,14320821.55
2017-12-27,BCHUSD,2922,2922,2560.84,2702,5607.55,15561112.2
